jobId,title,generes
2227,Upper Division Clerks,Service
2231,Senior Division Clerks,Service
2232,Junior Clerk cum Typist,Typing
2236,Commercial cum Ticket Clerk,Service
2237,Clerk cum Computer Operator,Service
2238,Clerk cum Junior Data Entry Operator,Service
2239,Stenographer,Service
2240,Home guards,Service
2241,Copyist,Service
2243,Director,Service
2244,Registrar,Service
2245,Peon,Service
2246,Scientist,Service
2247,Assistant Manager,Managements
2248,Programme Associates,Service
2249,Engineering Services,Service
2250,Technical Services,Service
2252,Physical Instructor,Service
2253,Sweeper,Service
2254,Patwari,Service
2255,IOCL Recruitment 2020,Service
2256,BEL Recruitment 2020,Service
2257,ONGC Recruitment 2020,Service
2259,BHEL Recruitment 2020,Service
2260,NLC Recruitment 2020,Service
2261,BPCL Recruitment 2020,Service
2262,HPCL Recruitment 2020,Service
2263,OIL Recruitment 2020,Service
2264,BARC Recruitment 2020,Service
2265,NCBS Recruitment 2020,Service
2266,MMTC Recruitment 2020,Service
2267,HLL Recruitment 2020,Service
2268,MFL Recruitment 2020,Service
2269,MRPL Recruitment 2020,Service
2271,MDL Recruitment 2020,Service
2272,HAL Recruitment 2020,Service
2273,GAILRecruitment 2020,Service
2275,SAIL Recruitment 2020,Service
2276,EIL Recruitment 2020,Service
2278,NPCIL Recruitment 2020,Service
2279,HIL Recruitment 2020,Service
2280,HSCC Recruitment 2020,Service
2282,NRL Recruitment 2020,Service
2283,Cochin Shipyard Recruitment 2020,Service
2284,MPSC Recruitment,Service
2285,UPPSC Recruitment,Service
2286,TNPSC Recruitment,Service
2287,HSSC Recruitment,Service
2288,MPPSC Recruitment,Service
2289,APPSC Recruitment,Service
2290,BSSC Recruitment,Service
2291,KPSC Recruitment,Service
2292,UPSSSC Recruitment,Service
2294,UKPSC Recruitment,Service
2295,WBPSC Recruitment,Service
2296,TSPSC Recruitment,Service
2297,APSC Recruitment,Service
2300,RPSC Recruitment,Service
2301,OSSSC Recruitment,Service
2302,GPSC Recruitment,Service
2303,HPSC Recruitment,Service
2304,PPSC Recruitment,Service
2305,JKPSC Recruitment,Service
2306,Goa PSC Recruitment,Service
2307,Tripura PSC Recruitment,Service
2310,NPSC Recruitment,Service
2311,Arunachal Pradesh PSC Recruitment,Service
2312,PSC Recruitment,Service
2313,PSC Recruitment,Service
2314,PSC Recruitment,Service
2315,Pharmacist,Specialist
2316,Optomerist,Specialist
2318,Teacher Jobs,Service
2320,Veterinian,Service
2321,Environmental Compliance Inspectors,Service
2322,Environmental Engineering Technicians,Technicians
2323,"Farmworkers and Laborers, Crop",Service
2324,First-Line Supervisors of Animal Husbandry,Agro
2325,First-Line Supervisors of Aquacultural Workers,Agro
2327,First-Line Supervisors of Logging Workers,Agro
2328,Fish and Game Wardens,Managements
2329,Foresters,Forest Department
2330,Log Graders and Scalers,Forest Department
2331,Nursery Workers,Plantation
2333,Occupational Health and Safety Specialists,Speciality
2334,Pest Control Workers,Agro
2335,Precision Agriculture Technicians,Agro
2336,Recycling and Reclamation Workers,Working Heads
2337,Recycling Coordinators,User Experience
2338,Soil and Water Conservationists,User Experience
2339,Wellhead Pumpers,Service
2340,Wildlife Biologists,Service
2342,Air Crew Members,Service
2344,Armored Assault Vehicle Officers,Service
2345,Missile Crew Members,Army
2346,Missile Officers,Army
2347,Assessors of Real Estate,Property
2348,Regional Planning Aides,Service
2349,Control Center Officers,Service
2350,Compliance Officers,Service
2351,Court Clerks,Service
2352,Criminal Investigators,Service
2353,Supervisors of Air Crew Members,Airline
2354,Government Property Inspectors and Investigators,Service
2355,Infantry Officers,Service
2356,Legislators,Legislation
2357,License Clerks,Service
2359,Municipal Clerks,Service
2360,Postal Service Mail Carriers,Service
2361,Radar and Sonar Technicians,Service
2362,Special Forces Officers,Army
2363,Special Forces,Army
2364,Transportation Inspectors,Service
2365,Urban and Regional Planners,Service
2366,Airfield Operations Specialists,Speciality
2367,Flight Engineers,Development
2368,Automotive Body and Related Repairers,Service
2369,Automotive Master Mechanics,Service
2370,Aviation Inspectors,Aviation
2371,Posting Clerks,Service
2372,Lock Tenders,Service
2373,Bus Drivers,Service
2374,Cargo and Freight Agents,Air force
2375,Cleaners of Vehicles and Equipment,Service
2376,Customs Brokers,Service
2377,Industrial Truck and Tractor Operators,Service
2378,Logisticians,Service
2379,Motorcycle Mechanics,Service
2380,Rail Car Repairers,Railway
2381,Civil services,Service
2382,IAS officers,Service
2383,IFS officers,Service
2384,IPS officers,Service
2385,State Public Service Commission,Service
2386,Officers in Indian Railway,Railway
2387,Government Lecturer/ University Professors,Service
2388,Insurance ADO/AAO,Service
2389,Government doctors,Service
2390,"SRF, Project Asst, Research Associate",Service
2391,"Schools, Libraries",Service
2392,Electricity,Service
2393,Emergency Services,Service
2394,Fire Service,Service
2395,Gas and Oil,Service
2396,Healthcare,Service
2397,Infrastructure,Expertise
2398,Law Enforcement,Legislation
2399,Police Services,Service
2400,Postal Service,Service
2401,Public Transit,Transits
2402,Social Services,Service
2403,Waste Management,Service
2404,Poultry Farm Worker,Service
2405,Agriculture Helper,Agro
2406,Agriculture Worker,Agro
2407,Restaurant Waiter,Service
2408,Chief Steward,Service
2409,Nursing Attendant Ward boy,Service
2410,Hospital Ward Boy,Service
2411,Personal Secretary,Service
2412,Assistant Company Secretary,Service
2413,Security Guard,Service
2414,Security Supervisor,Service
2415,Security Officer,Service
2416,Store Incharge,Service
2417,Receptionist,Managements
2418,Female Receptionist,Managements
2419,Front Desk Receptionist,Managements
2420,Car Painter,Painters
2421,Packager,Service
2422,Carpenter,Service
2423,Ac Technician,Service
2424,Diesel Mechanic,Service
2425,Mechanic,Service
2427,Temporary Assistant Professor - Economics,Service
2428,marketing researchers,Service
2429,Junior Research Fellow- 1 Vacancy,Service
2430,Junior Research Fellow,Service
2431,Scientific Officer - 2,Service
2432,Senior Research Fellow,Research
2433,Relationship Manager,Managements
2434,Security Inspector - 1,Service
2435,Laboratory Assistant -,Service
2436,Lower Division Clerk,Service
2437,"Stenographer,Library Clerk",Service
2438,Project Assistant III,Service
2439,Data Analyst - 2,Data
2440,HOD -1,Service
2441,Lab Technician - 8,Service
2442,Staff Nurse,Nursing
2443,Radiographer,Speciality
2445,Post Doctoral Fellow,Medical
2446,Field Assistant- 1,Assistance
2447,Chief Executive Officer,Executives
2448,Manager - 1,Managements
2449,Field Worker - 1,Expertise
2450,Quality Manager,Managements
2451,Operation Manager,Officials
2453,Joint Chief Project Manager,Managements
2454,Project Associate,Associates
2455,Programme Manager,Service
2456,Crypto Analysts,Analysis
2457,Digital Forensic Expert,Service
2458,Content Developer,Content
2459,Cyber Crime Investigator,Cyber
2460,Software Programmer,Development
2461,Network Forensic Expert,Service
2462,Malware Researchers,Research
2463,Project Scientist,Scientist
2464,Assistant Engineer,Engineer
2465,Environmental Scientist,Laboratory
2467,Chief Operating Officer -,Service
2468,Senior Section Engineer,Service
2469,Station Manager,Business
2470,Section Engineer,Service
2471,Chief Traffic Controller,Traffic
2472,Soldier General Duty,Army
2473,Research Associate,Agro
2474,Assistant/ Clerk,Service
2475,Junior Assistantan,Development
2476,Dean,Assistance
2478,Project Officer,Officials
2479,Project Coordinator,Service
2481,Subject Matter Expert,Service
2482,Master Trainer -,Service
2483,Executive Director,Service
2485,Scientist B,Service
2486,Scientific/ Technical Assistant,Service
2487,Village Accountant,Managements
2488,Professor,Service
2490,Guest Lecturer ,Service
2491,Forest Guard,Service
2492,Insurance Medical Officer,Service
2493,Second Division Assistant,Service
2494,Field Data Collector,Service
2495,Deputy Chief Mechanical Engineer -,Service
2496,Hospital Administrator,Administration
2497,Consultant,Service
2498,Executive Associate B,Service
2499,Home Guard -,Service
2500,Scientist G,Service
2501,Project Assistant III,Service
2502,Casualty Medical Officer,Officials
2504,Senior Resident,Service
2505,Demonstrator,Service
2506,Executive Engineer,Executives
2507,Civilian Motor Transport Driver,Service
2511,Multi Tasking Staff,Service
2513,Registrar,Service
2514,Senior Executive,Service
2515,Executive Assistant,Assistance
2516,Additional General Manager,Managements
2517,Resident Consultant,Service
2518,Project Scientist,Service
2519,Administrative Officer,Officials
2520,Personal Secretary,Service
2521,Scientist III/Assistant Professor,Service
2522,Procurement Manager,Managements
2523,Microsoft PowerBI Administrator,Administration
2524,Microsoft SQL Server Database Administrator,Service
2525,Deputy Executive Engineer,Service
2526,Assistant Placement officer,Service
2527,Placement and Customer Relations Officer,Service
2528,Physical Training Instructor,Service
2529,"Assistant Professor Grade-I,II,III",Service
2530,Engine Driver/Syrang,Service
2531,Dinggi Driver.Seaman Mechanic,Service
2532,Mineral Development Officer,Development
2533,Postdoctoral Fellow,Service
2534,Personal Assistant,Service
2535,Medical Specialist,Speciality
2536,Block Primary Education Officer,education
2537,Head Master/Head Mistresses,Service
2539,Functional Manager,Managements
2540,Officer Grade A,Service
2541,Technical Officer,Officials
2542,Library Information Assistant,Service
2545,Private Secretary,Service
2546,Technical Member,Service
2548,Library Clerk,Service
2549,Library Clerk,Librarian
2550,Nursing Superintendent,Service
2551,Deputy Director,Service
2552,Assistant Director General,Service
2553,Forest Settlement Officer,Forest Department
2554,Senior Research Fellow,Service
2555,Finance Consultant,Service
2557,Administration Consultant,Administration
2558,Block Project Assistant,Assistance
2559,Block Coordinator,Service
2560,Emeritus Scientist,Service
2561,Senior Project Research Officer,Service
2562,Scientist B,Service
2563,Medical Social Worker,Service
2565,Senior Technical Advisor,Advising
2566,Junior Project Advisor,Advising
2567,Senior Project Advisor,Advising
2568,Field assistant/ Field supervisor,Supervising
2569,Field Worker,Service
2570,Medical Specialist / Medical Officer,Service
2571,Postdoctoral Fellow,Service
2572,CEO,Service
2573,Business Manager,Managements
2574,Election Kanungo,Service
2575,Fitter Instructor,Instruction
2577,Work Supervisor,Supervising
2579,Inspector,Service
2580,Subject Matter Specialist,Specialist
2581,Programme Assistant,Service
2582,Staff Car Driver,Service
2583,"Administrative Officer,",Managements
2585,Soldier Technical,Technicians
2586,General Medical Consultant,Service
2587,Vice President,Service
2589,Junior Marketing Officer/Marketing Officer,Marketing
2590,Senior Resident,Service
2594,Director/Distribution,Managements
2596,Scientist D,Forest Department
2597,Scientist F,Forest Department
2598,Scientist E,Service
2599,Scientist C,Service
2600,Program cum Incubation Manager,Managements
2605,Junior Program Associate,Program
2606,Principal Private Secretary,Working Heads
2607,Senior Program Associate,Service
2609,Deputy Engineer,User Experience
2610,Senior Designer,Designing
2611,Associate Senior Design Instructor,Service
2612,Preservation Assistant,Service
2613,Controller of Examination,Service
2615,Nursing Officer,Army
2616,Post Doctoral Fellow/ Research Associate,Army
2617,Civil Judge,Service
2618,Principal Scientist,Service
2620,Research Technician,Service
2621,"Additional General Manager, Deputy General Manager",Managements
2622,Tutor,Service
2624,Bus Drivers,Service
2625,"Deputy General Manager,Deputy Manager",Airline
2626,Revenue Inspector,Service
2627,Tehsildar/Nayab Tehsildar,Service
2628,Forest Guard,Forest Department
2629,Assistant Registrar,Assistance
2630,Associate Scientist,Service
2631,Curator And Deputy Curator,Service
2633,SAP Program Manager,Managements
2634,SAP HCM Functional Consultant,Army
2635,Banking Assistant,Assistance
2636,Anganwadi Worker,Service
2637,Judicial Services,Service
2638,Yoga Instructor,Service
2639,Assistant Programme Officer,Development
2640,Programme Officer,Service
2641,Senior Stenographer,Service
2642,General Duty Medical Officer,Medical
2643,Soldier Clerk/,Service
2644,Accountant,Service
2647,Graduate Engineer,Service
2648,Draughtsman,Service
2649,Office Assistant,Service
2650,Designer Grade-IV,Service
2651,Driver Grade V,Service
2652,Deputy General Manager,Managements
2653,Senior Investigator,Service
2654,Legal Assistant,Assistance
2655,Senior Document Controller,Service
2656,Associate Document Controller,Service
2657,Auxiliary Nurse Midwifery,Service
2659,Research Assistant,Service
2660,Project Attendant,Service
2661,Graduate Executive Trainee,Executives
2662,Graduate Apprentice Engineer,Service
2664,Joint commissioner,Service
2668,Competent Authority and Administrator,Administration
2669,X Ray Technician,Development
2670,"Fireman,Mazdoor",Service
2671,Research Associate,Speciality
2672,Lecturer,Education
2673,Secretary to Dean,education
2674,Junior Assistant,Working Heads
2676,Pharmacist,Specialist
2677,Multi Purpose Health Worker,User Experience
2678,National Post Doctoral Fellowship,Service
2681,Teaching Assistant,Assistance
2682,State Mission Manager,Managements
2683,MIS Assistant,Service
2686,Deputy Director,Service
2687,Joint Director,Service
2688,Constable,Police
2689,Registrar,Service
2690,Project Manager,Managements
2691,Post Doctoral Fellow,Development
2692,Field Data Collector,Data
2693,Soldier Nursing Assistant,Service
2694,Soldier Tradesman,Army
2696,Soldier General Duty,Army
2697,Soldier Clerk,Service
2699,Risk Analyst,Analyst
2700,Economist,Service
2701,Information System Auditor,Audit
2702,System Administrator,System
2704,Block Primary Education Officer,Service
2706,Head Master/ Head Mistresses,Service
2707,Deputy Director,Service
2708,Senior Deputy Chief Accounts Officer,Accountants
2709,Deputy Chief Engineer,Service
2710,Senior Finance & Accounts Officer,Finances
2712,Estate Manager,Managements
2713,Library and Information Assistant,Assistance
2714,Chairperson-Cum-Member,Service
2715,Post Doctoral Fellowship,Service
2716,Visiting Faculty,Service
2717,Harbour Master,Service
2718,Soldier,Service
2719,Assistant General Manager,Managements
2720,Staff Field Officer,Officials
2721,Deputy Director,Service
2722,Personal Assistant / Steno,Assistance
2723,"Assistant Accounts Officer, Deputy Director",Officials
2724,Surveyors,Service
2725,Patwari,Service
2726,Assistant Development Commissioner,Service
2727,Competent Authority,Service
2728,Senior Physician,Speciality
2729,Midwife,Service
2730,Head Constable,Service
2731,Programme Assistant,Assistance
2732,Senior Scientist and Head,Service
2733,Purchase Officer,Service
2734,Data Processing Assistant,Data
2735,"Registrar, Senior Store Officer",Service
2736,Computer Data Processor,Data
2738,Principal Private Secretary,Service
2739,Senior Principal Private Secretary,Service
2741,Assistant Library,Service
2745,Senior Investigator,Investigations
2746,Legal Assistant,Service
2747,Library Information Officer,Expertise
2748,Store Keeper,Service
2749,Extension Officer,Service
2750,Junior Accountant,Service
2751,Deputy Advisor,Advising
2752,Sub Inspector,Service
2753,Laboratory Attendant,Service
2754,Steno,Service
2755,Joint Assistant Director,Service
2757,Deputy Construction Engineer,Service
2758,Senior Administrative Officer,Service
2759,Hindi Teacher,Service
2761,English Teacher,Service
2762,Teacher (Urdu),Service
2763,Paribesh Bandhu,Service
2764,Conservancy Mazdoor,Service
2766,Sub Assistant Engineer,Service
2767,Special Judicial Magistrates,Judiciary
2769,Chairman and Managing Director,Managements
2770,Director,Service
2771,Junior Assistant Planner,Planner
2772,Assistant Engineer Civil,Managements
2774,Surveyor,Managements
2775,Sub Assistant Engineer (Civil),Service
2776,Sergeant,Service
2779,Doctoral Research Programme,Service
2780,"Senior Aircraft Mechanic,Senior Radio Mechanic",Service
2781,Inspector/Storeman,Service
2782,Sub Inspector,Service
2783,Assistant Electrical Engineer,Service
2784,First Officer,Service
2786,Transition Commander,Service
2787,Head Research and Innovation,Service
2788,Microsoft PowerBI Administrator,Administration
2789,Microsoft SQL Server Database Administrator,Accountants
2790,Vice President,Service
2791,SAP HCM Functional Consultant,Service
2792,SAP Program Manager,Managements
2793,Banking Assistant Grade II,Service
2794,System Administrator,Service
2795,Project Administrator,Service
2796,Network Administrator,Administration
2797,Programming Officer,Officials
2798,Senior First Officer,Officials
2799,Special Metropolitan Magistrates,Speciality
2800,Information Officer,Officials
2801,Store Keeper Technical,Service
2802,Inventory Management,Managements
2803,Chief Project Manager,Managements
2804,"Executive Engineer, Assistant Executive Engineer",Managements
2805,"Consultant, Young Professional",Service
2806,"Senior Resident, SMO",Managements
2807,"DGM, GM",Officials
2808,Manager (Architech),Managements
2809,Jr. Manager,Associates
2810,Dy Advisor (Civil Engineering),Service
2812,Deputy Engineer,Service
2815,Industrial Trainee,Service
2816,Apprentice,Expertise
2817,Deputy HOD Civil,Service
2819,"DEO, Investigator",Development
2820,"Management Trainee,",Service
2822,DGM (Mech),Research
2824,"Manager, Sr Accounts Officer",Managements
2826,Member Technical Staff,Engineer
2827,"Manager, Fire Officer",Officials
2828,Yantrik Technical,Service
2829,"SI, HC, AC Technician",Service
2832,Start-Up Fellow,Business
2835,Joint Advisor,Advising
2836,"IAS, IFS",Service
2837,Probationary Manager,Managements
2839,Technician Apprentice,Service
2840,"P&O, Audiologist, Team Leader",Service
2841,Senior Manager,Managements
2843,Office Superintendent,Assistance
2844,City Manager,Officials
2845,District Data Manager IDSP,Service
2846,Chairman,Service
2847,"Consultant, Asst Professor",Service
2848,Assistant Hospital Administrator,Administration
2849,Hospital Administrator,Administration
2850,"Research Associate, Consultant",Service
2851,Computer Programmer,Managements
2852,Medical Microbiology,Medical
2853,Project Associate,Associates
2855,Laboratory Assistant -,Associates
2856,Scientist H,Service
2857,Sr. Resident,Service
2858,JRF,Service
2859,"Mobile Forensic Expert,",Service
2860,Data Analyst,Data
2861,Assistant Executive Engineer,Service
2862,Graduate Executive Trainee,Service
2863,"Consultant, Young Professional",Service
2864,Jr. Manager,Managements
2866,Industrial Trainee,Service
2867,JRF & SRA,Officials
2868,DGM (Mech),Service
2869,DGM (Mech),Service
2870,DGM (Mech),Service
2871,Sr Accounts Officer,Service
2872,"SI, HC, AC Technician",Service
2874, Senior Faculty,Service
2875,Civil Judge,Service
2876,City Manager,Managements
2877,Mineral Development Officer,Development
2878,Medical Record Technician (MRT),Service
2879, Food Safety Officer,Officials
2880,KVK,Service
2881,Dy Advisor (Civil Engineering),Service
2882,ANM,Service
2883, AM/ Manager,Managements
2884,Steno Assistant Sub Inspector,Administration
2885,Director RSETI,Service
2886,Counselor FLCC,Service
2887,1st Inter Combined Competitive,Service
2888,PLV,Service
2889,JRF,Service
2890, Scientist,Service
2891,Member Technical Staff,Service
2892,CMP Doctor,Medical
2893,Para Medical Staff,Medical
2894,Sr. Resident,Service
2897,General Manager (S&T),Managements
2898,Dy CPM/ PM ,Service
2899,Part Time Super Specialist,Speciality
2900,AGM/ JGM/ DGM,Service
2901,Explosive Expert,Managements
2902,Office Assistant,Service
2903,Associate Professor,Officials
2904,Commi-IV,Service
2905,"DEO, Investigator",Service
2906,Senior Manager,Managements
2907,Stores Officer,Service
2908,Field Assistant,Service
2912,Non Teaching Posts,Service
2913,Administrative Posts,Administration
2915,Various Assistants,Service
2916,Accountant,Accountants
2917,Bank Assistant,Service
2918,Various Assistants,Service
2919,Assistant Review Officer,Administration
2920,Yoga Therapist,Therapy
2921,Junior Judicial Assistant,Assistance
2922,Master Cadre Teachers,Service
2923,"Personnel Officer,",Service
2924,Technician Diploma Apprentices,Service
2925,"Clerk, Assistant",Service
2926,Nursing Superintendent,Nursing
2927,House Surgeons,Medicine
2928,"Senior Document Controller,",Service
2929,Joint Chief Project Manager (Civil Depot) - 01,Managements
2930,Assistant Loco Pilot,Assistance
2932,Experienced Engineers,Service
2935,Housekeeping Assistant,Service
2936,GDMO,Service
2937,Contract Medical Practitioners,Medicine
2938,Act Apprentices,Service
2939,Para Medical Staff,Medicine
2940,Officer Superintendent,Supervising
2941,"General Manager,",Managements
2942,Director (Finance),Finances
2943,Contract Medical practitioners,Medicine
2944,Ministerial and Isolated Categories,Service
2945,Gramin Dak Sevaks,Managements
2946,Forest Guard,forest Department
2947,Junior Stenographer,Service
2948,Ward Boy,Service
2949,Vocational Instructor,Service
2950,Motor Driver cum Mechanic,Service
2951,Junior Chemist,Service
2952,State Mission Manager,Managements
2953,Information Systems,System
2956,Nursing Superintendent,Nursing
2959,House Surgeons,Service
2961,Assistant Loco Pilot,Managements
2962,Experienced Engineers,Service
2964,Non Technical Popular Categories (NTPC),Working Heads
2966,Data Entry Operator (DEO),Data
2967,Assistant Review Officer,User Experience
2968,"LDC, MTS - 02",Service
2969,Assistant Sports Officer,Service
2970,Block Primary Education Officer,Service
2971,Tripura Police Service,Service
2972,Postman,Service
2973,Gym Instructor,Service
2974,Sports Officer,Service
2975,Direct Entry Petty Officer,Service
2976,"Computer Operator, DEO",Service
2977,Assistant Public Prosecutor,Service
2978,Legal Advisor,Service
2979,Legal Assistant - 01,Service
2981,Assistant Registrar,Service
2982,Sectional Officer,Service
2983,Various IT Posts,Service
2984,Adjunct Scientist,Service
2985,Project Engineer,Service
2986,Trade Apprentices,Service
2987,Technician B,Service
2988,Management Trainee (MT),Managements
2989,Subordinate Services,Service
2990,Mineral Development Officer,Assistance
2991,Tripura Civil Service (TCS),Service
2992,Tripura Police Service (TPS),Service
2993,Receptionist,Service
2995,Insurance Medical Officer,Medical
2996,Work Supervisor,Service
2997,Occupational Therapist,Therapy
2998,Executive Engineers,Service
3000,Combined State / Upper Subordinate Services,Service
3001,Block Primary Education Officer,Officials
3002,Mineral Development Officer,Officials
3003,"Grade II, Assistant Public Prosecutor",Service
3004,Mason,Service
3005,Physiotherapist,Speciality
3006,Primary Education Officer,Service
3007,Assistant Executive Engineers,Service
3008,Clerk,Service
3010,Office cum Field Assistant,Assistance
3011,Refrigeration Engineer,Service
3013,IT Professionals,Service
3015,Finance Professionals,Service
3016,Anganwadi Worker & Helper,Helpers
3017,"Administrative Officer, Assistant",Service
3018,Soldier Technical,Executives
3019,Graduate Apprentice,Service
3020,Tender Executive for Electronics Company,Electronics
3021,Tendering Manager,Managements
3022,cleaning work of office premises,Service
3024,"Developing,Upgrading & Maintaining Website of Publication Division",Service
3025,"Transportation,Packing,Forwarding,Despatch, of copies of weekly Employment News and Rojgar Samachar",UserServices
3028,"Annual Maintenance contract of computer, printers, upss,lan and other items",UserServices
3029,Outsourcing of services of Data Entry Operators in Employment News on contract basis regarding,Data
3030,Cleaning & Maintenance of the Office of Employment News,UserServices
3031,Supply of Newsprint Paper,UserServices
3032,for Outsorurcing of services of Data Entry Operators and Secretarial Assistants in Publication Division (DPD) on contract basis,Data
3033,"unloading,stacking,loading and transportation of newsprint.",UserServices
3034,Transport,UserServices
3035,Supply of computers & related items,UserServices
3036,Cleaning & Maintenance,UserServices
3037,"Maintenance of Air-Conditioners(Split,Windows,etc) & Voltage Stabilizers",UserServices
3038,Engagement of Data Entry Operators (General) & Data Entry Operators (Accounts) through outsourcing.,Data
3039,Supply of Newsprint Paper.,UserServices
3040,Printing Of Employment News.,UserServices
3041,Binding Books and Records.,UserServices
3042,"Washing, Dry cleaning of Towers, Curtains, etc.",UserServices
3043,"AMC of computers, etc. in Hrs.",UserServices
3044,Railway Signaling & Telecommunications Engineer,Railway
3045,Senior Design Engineer For Railways/metro Project,Railway
3046,Supply Of Agency Resources.,Agents
3047,petty repairs of em works to hairgrip line seawater line old mpg and new mpg line under age em of GE west Delhi cant 10,UserServices
3048,bids are invited for um cartridge / consumable total quantity : 80,UserServices
3051,bids are invited for filtering half mask-air pollution mask total quantity : 8000,UserServices
3052,selection of asset valuer in the context of strategic disinvestment of project & development India limited (pail).,UserServices
3053,supply and installation of web application server and database server,UserServices
3054,bids are invited for cleaning & sanitation and disinfection service total quantity : none,UserServices
3055,bids are invited for technical manpower outsourcing service total quantity : none,UserServices
3057,"supply of , id antigen profile 3, cat no.8701v pack size- 1x12 cards / pack, diacritical elation kit containing buffer, acid,f balance pack size per pack",UserServices
3060,bids are invited for filtering half mask-air pollution mask total quantity : 5000,UserServices
3061,bids are invited for medical protective coverall suit -disposable total quantity : 4700,UserServices
3062,supply fabrication and installation of sound proof hoardings,UserServices
3063,construction of cg stations,UserServices
3064,hiring of tips service,Service
3066,laying of 3lpe coated carbon steel pipelines,UserServices
3067,tender documents for procurement of raw material for Mandalay ( feral ) unit as per file attached,UserServices
3068,bids are invited for infrared medical thermometer for measuring body temperature total quantity : 10,UserServices
3069,annual rate for seed packing materials 2020-21 as per file attached,UserServices
3070,annual rate for seed packing materials 2020-21 as per file attached,UserServices
3071,rate contract for supply of d water & coolant additives.,UserServices
3072,invited for web application firewall total quantity : 1,UserServices
3074,bids are invited for digital signature certificate total quantity : 250,UserServices
3075,annual maintenance and repair and development work of MD office.,Service
3076,annual maintenance and repair of residential colony.,Service
3077,bids are invited for tractors total quantity : 1,Service
3078,repair replacement of joinery and certain BR items etc arc area at GE west barely,UserServices
3079,improvement of guard posts at ads Kanpur,UserServices
3081,bids are invited for led ruminate ( recessed ruminate ) total quantity : 40,Service
3082,bids are invited for supply of toothpaste total quantity : 150,Service
3083,refilling of fire extinguisher at different substations under ETD ram,Service
3086,diesel vehicle diesel vehicle for i eds-v,UserServices
3087,diesel vehicle diesel vehicle for sod-phoolpur,UserServices
3088,supply of sf-6 gas filled cylinders for 132 kc substations under ETD bighorn,UserServices
3089,transport work for wheat purchase 2020-21 for center sadness Kalahari samizdat ltd . Uruguayan district hairdo,UserServices
3090,annual maintenance of various 132kv lines under teds Andalusian/ETD Alhambra,UserServices
3091,"supply of , each tab / cap contains Condillac 5 mg packed in PVC / silver foil strip / bottle",UserServices
3093,bids are invited for toothbrush total quantity : 150,UserServices
3094,"engagement of 01 no diesel vehicle (equivalent SUV) along with driver for the period of 08 months for chief engineer(est), Paraguayan.",UserServices
3095,maiming and operation of em installation at cod checkbook,UserServices
3096,bids are invited for gowns operating total quantity : 200,UserServices
3097,bids are invited for plastic buckets total quantity : 150,UserServices
3098,bids are invited for health care security service total quantity : none,UserServices
3099,construction of tsp 3 . 00 ml at Cruikshank town,UserServices
3100,construction of tsp 2 . 00 ml at Mariana town,UserServices
3101,supply of potassium binding resins (k bind)/ 15gm sachet,UserServices
3102,"supply of , ultramodern injection /50 mg / ml in 1 ml ampoule",Service
3103,tender for hiring of vehicles with valid permit for commercial use in fervour SSA,UserServices
3104,"supply of , face shield, other specification as per annexe-a attached",UserServices
3105,supply of labour for source segregation at secondary points MC ziggurat,UserServices
3106,supplying and laying of organic water converter machine on dumping ground MC ziggurat,UserServices
3107,insulation of GI pipes with nitrite rubber sheet of size 1.2 m * 8 m and 25 mm thickness on terrace of Purana premium apartments,UserServices
3108,job order soil testing for prov of 3esh ( 450mt ) for 1 . 3unhd under GE ( e ) fr,UserServices
3109,annual maintenance of dumping ground MC ziggurat,UserServices
3110,supply of public health chemicals in mc Nagpur,UserServices
3111,supply of fogging machine mc Nagpur,UserServices
3112,"r/c estimate for const . of boundary wall , composit pit , chonki dar room etc at village peer muchhalla mc Nagpur",UserServices
3113,r/c estimate for construction . of collection at secondary point at grid village phabat mc Nagpur,UserServices
3114,job order construction of residential accommodation and office accn and offrs trasit facality asr,UserServices
3115,job order soil testing for provn of otm accn for ge ( w ) fzr,UserServices
3116,job order soil testing for office accn of lao and dpdo at amristar,UserServices
3117,erection of 200 volt 300 ah battery set.,Service
3118,erection of 220 volt 300 ah battery set.,Service
3120,erection of 220kv volt 300 ah battery set.,Service
3121,"erection of isolator, le switch, line control current transformer, bus bar structure, dismantling of busbar structure etc.",Service
3122,to supply of spares beml spares,Service
3125,"supply of , fluticasone propionate aq. nasal spray",Service
3127,"supply of , teneligliptin 20mg + metformin 1000mg tab",UserServices
3128,"supply of , tinidazole 200mg /400ml i.v. infusion",UserServices
3129,combined hot and cold rolling mill,UserServices
3130,cyclosporin 0.1% eye drops,UserServices
3133,tolteridone 2mg tab,UserServices
3134,duphastan 10mg tab,UserServices
3135,amisulpiride 100mg tab,UserServices
3136,citicoline 500mg tab,UserServices
3138,"supply of metallurgical microscope with camera, image analyzer & metallurgical software",UserServices
3140,resistivity meter,UserServices
3141,tacrolimus 0.25mg tab,UserServices
3142,laser power sensor & helium-neon laser system,UserServices
3143,high energy planetary ball mill,UserServices
3144,temperature test chamber,UserServices
3145,dual independent touch screen syringe pump,UserServices
3146,bids are invited for cab and taxi hiring service total quantity : none,UserServices
3147,extension of switch house building at 66kv sub station,Service
3148,Extension of switch house building at 66 kv sub station,Service
3150,local purchase of potato fresh and onion dry potato fresh and onion dry,Service
3152,ostelmavir 75 mg tab,UserServices
3153,face shield as per attached specification or similar,UserServices
